Violation Code,Violation Precinct,Registration State,Vehicle Make,Violation Time,Violation County,Vehicle Color
31,1,FL,CHRYS,0216P,NY,BLACK
48,1,CT,DODGE,0210P,NY,WHITE
37,1,NC,CHEVR,0124P,NY,WHITE
69,1,NY,FORD,0121P,NY,GY
69,1,NY,HONDA,0115P,NY,BL
37,1,NY,TOYOT,0113P,NY,BK
46,1,NY,FORD,0109P,NY,BROWN
46,1,NY,NS/OT,1256P,NY,ORANG
85,46,NJ,PETER,0600P,BX,RED
40,46,MN,ME/BE,0436P,BX,BLACK
20,46,NJ,ISUZU,0402P,BX,WHITE
20,46,NY,TOYOT,0355P,BX,BK
20,46,NY,HYUND,0354P,BX,BL
46,46,NY,HONDA,0343P,BX,GY
40,46,NY,CHEVR,0307P,BX,GY
71,46,NY,NISSA,0305P,BX,GY
14,46,NY,FRUEH,0229P,BX,BROWN
20,46,TX,HONDA,0224P,BX,WHITE
48,46,NY,HIN,0218P,BX,WH
40,46,FL,FORD,0201P,BX,WHITE
40,46,NY,CHEVR,0146P,BX,WH
40,46,NY,INTER,0137P,BX,BROWN
46,48,NY,HONDA,0124P,BX,BR
46,48,NY,TOYOT,0123P,BX,BK
14,48,NJ,GMC,0120P,BX,WHITE
71,48,NY,HONDA,0103P,BX,GY
46,67,CT,NISSA,0105P,K,BLACK
46,66,NY,LEXUS,1120A,K,BK
46,66,NY,TOYOT,1110A,K,BL
71,66,NY,HONDA,1104A,K,RD
21,66,NY,CHEVR,0948A,K,GREY
21,66,NY,NISSA,0947A,K,WH
21,66,NY,HYUND,0944A,K,GY
21,66,NY,INFIN,0928A,K,WH
21,66,NY,CHRYS,0921A,K,RD
21,66,IL,CHRYS,0916A,K,BLACK
21,66,NY,HONDA,0915A,K,GY
14,66,NY,DODGE,0909A,K,WH
21,66,NY,HONDA,0904A,K,GY
21,66,NY,HONDA,0854A,K,BL
21,66,FL,TOYOT,0848A,K,RED
21,66,NY,TOYOT,0840A,K,GY
38,19,NY,UTILI,0810A,NY,WHITE
38,19,NJ,FORD,0806A,NY,WHITE
71,20,NY,HONDA,0327P,NY,GY
71,20,NY,HONDA,0212P,NY,GY
38,20,FL,SUBAR,0203P,NY,RED
37,20,NY,CHEVR,0159P,NY,WH
46,20,NY,ISUZU,0155P,NY,WH
40,20,NJ,BUICK,0143P,NY,BLACK
46,20,NJ,ISUZU,0131P,NY,WHITE
37,20,NJ,ME/BE,0127P,NY,WHITE
38,20,NY,UTILI,0117P,NY,WHITE
69,20,NY,CHEVR,0109P,NY,WHITE
7,0,FL,FORD,0458P,ST,BLU
71,20,NY,AUDI,0106P,NY,BK
37,20,NY,KIA,1259P,NY,RD
38,20,NY,SUBAR,1237P,NY,BK
71,20,NY,CHEVR,1222P,NY,WH
37,20,NY,CHEVR,1220P,NY,WH
37,20,NY,TOYOT,1217P,NY,GY
70,20,NY,FORD,1209P,NY,WH
21,20,NY,HONDA,1206P,NY,GR
21,20,NY,GMC,1201P,NY,GR
21,20,NY,CHRYS,1148A,NY,BK
38,20,NY,GMC,1142A,NY,WHITE
21,20,NY,FORD,1113A,NY,BL
21,20,CT,AUDI,1111A,NY,RED
21,20,NY,HONDA,1109A,NY,GR
38,20,NJ,MAZDA,1055A,NY,BLACK
46,20,NY,CHEVR,1052A,NY,WH
37,24,NY,CHEVR,1045A,NY,WH
37,24,NY,FORD,1009A,NY,WH
21,114,NY,HONDA,1031A,Q,GY
21,114,NY,CHEVR,0948A,Q,GY
21,114,MA,TOYOT,0945A,Q,BLUE
21,114,NY,TOYOT,0943A,Q,BK
21,114,CA,TOYOT,0845A,Q,WHITE
21,114,NY,FIAT,0843A,Q,GY
21,114,NJ,JEEP,0838A,Q,GREY
21,114,NJ,CHEVR,0837A,Q,WHITE
46,114,NY,HIN,0816A,Q,GY/
84,114,IN,FRUEH,0814A,Q,RED
38,114,IN,FRUEH,0813A,Q,RED
37,114,NY,TOYOT,1226P,Q,GY
20,114,NY,ME/BE,1206P,Q,BK
17,110,NY,TOYOT,0625P,Q,RD
14,110,NY,HONDA,0409P,Q,BL
82,110,NY,FORD,0351P,Q,RD
71,110,NY,TOYOT,0321P,Q,BK
71,110,NY,TOYOT,0242P,Q,GY
20,110,NC,JEEP,0231P,Q,BLACK
14,110,NY,VOLKS,0207P,Q,BL
98,110,NY,JEEP,0129P,Q,RD
71,110,NY,TOYOT,0122P,Q,BK
82,110,NY,FORD,0118P,Q,WH
40,110,FL,FORD,0110P,Q,BLACK
71,110,NY,FORD,1258P,Q,BK
21,110,NJ,HONDA,1255P,Q,BLUE
37,5,NY,HONDA,0604P,NY,BL
38,5,NY,CHEVR,0540P,NY,WH
37,5,NY,TOYOT,0536P,NY,BK
37,5,NY,ME/BE,0522P,NY,RD
37,5,PA,NISSA,0409P,NY,BLACK
38,5,NY,INFIN,0405P,NY,BL
37,5,FL,TOYOT,0335P,NY,WHITE
20,5,NY,CHEVR,0236P,NY,WH
42,5,NY,DODGE,0233P,NY,WHITE
20,1,NY,FORD,0219P,NY,WH
82,1,NY,FORD,0204P,NY,GL
24,1,NY,FRUEH,0142P,NY,WHITE
16,6,NY,FORD,0137P,NY,GY
38,6,NY,FORD,0112P,NY,GL
20,1,NY,DODGE,1238P,NY,WH
20,1,NY,FORD,1235P,NY,WH
38,103,NY,FORD,0119P,Q,BK
19,103,NY,HYUND,0113P,Q,GY
37,103,NY,HONDA,1227P,Q,GY
20,103,NY,INTER,1212P,Q,WH
14,19,NY,HONDA,0921P,NY,WHITE
71,19,NY,HONDA,0920P,NY,WHITE
14,23,CT,DODGE,0832P,NY,GREY
38,23,NJ,ROVER,0831P,NY,BLACK
38,23,DE,HONDA,0827P,NY,GREY
71,23,NY,LEXUS,0823P,NY,GY
37,23,NJ,TOYOT,0820P,NY,BLACK
38,23,NY,CHEVR,0804P,NY,TN
70,1,NY,ISUZU,1053A,NY,BLUE
20,1,NY,FRUEH,1048A,NY,BROWN
16,1,NY,JEEP,0944A,NY,GY
14,1,NY,KENWO,0938A,NY,WH
71,1,NY,CHEVR,0936A,NY,WH
38,1,NY,FORD,0935A,NY,WH
46,1,NY,ISUZU,0932A,NY,BL
14,1,NC,NISSA,0917A,NY,BLACK
10,1,NJ,HIN,0909A,NY,WHITE
14,1,NY,FRUEH,0855A,NY,WHITE
84,1,NJ,FRUEH,0852A,NY,GREEN
14,1,NY,GMC,0850A,NY,WH
69,1,NY,CHEVR,0846A,NY,BL
69,1,NY,CHEVR,0841A,NY,BL
14,1,NY,ISUZU,0834A,NY,BLUE
69,1,NY,NS/OT,0829A,NY,WHITE
69,17,NY,NS/OT,0631P,NY,WHITE
14,17,NY,PETER,0627P,NY,WH
38,14,NJ,FORD,0610P,NY,YELLO
82,14,NJ,FORD,0608P,NY,YELLO
31,14,NJ,HIN,0605P,NY,WHITE
82,14,NJ,HIN,0603P,NY,WHITE
69,18,NY,HONDA,1103A,NY,WH
72,18,NY,HONDA,1102A,NY,WH
7,0,NY,GMC,0157P,QN,WH
47,18,MA,NS/OT,1058A,NY,GREEN
69,18,IN,VOLVO,1056A,NY,WHITE
13,14,NY,TOYOT,1034A,NY,YW
62,14,MA,FRUEH,1032A,NY,WHITE
14,14,NJ,GMC,1029A,NY,RED
51,14,NY,FORD,1028A,NY,BROWN
51,14,NY,HIN,1026A,NY,WH
69,14,NY,DODGE,1003A,NY,WHITE
31,14,NY,CHEVR,0958A,NY,WH
82,14,NY,CHEVR,0958A,NY,WH
69,14,NY,FORD,0957A,NY,WH
14,14,MN,FRUEH,0955A,NY,WHITE
20,19,NY,FORD,0145P,NY,WH
20,19,NY,FORD,0144P,NY,WH
20,19,NY,CHEVR,1255P,NY,WHITE
20,19,NY,CHEVR,1253P,NY,WHITE
20,19,NJ,FORD,1144A,NY,YELLO
20,19,NY,FORD,1130A,NY,BL
21,19,NY,CHEVR,1124A,NY,GL
21,19,NJ,MAZDA,1112A,NY,GREY
21,19,NJ,NISSA,1107A,NY,GREY
70,19,NY,FORD,1056A,NY,WH
84,19,IN,FRUEH,1030A,NY,WHITE
46,19,IN,FRUEH,1029A,NY,WHITE
48,19,NY,ISUZU,1027A,NY,RD
20,19,NY,FORD,1021A,NY,BL
20,19,NY,CHEVR,1016A,NY,WHITE
17,19,NY,INTER,1012A,NY,BROWN
21,19,NY,CHEVR,1007A,NY,GY
40,19,NY,FORD,0959A,NY,WH
14,19,NY,FORD,0956A,NY,WH
14,19,NY,FORD,0955A,NY,WH
14,19,NY,FORD,0952A,NY,WHITE
82,19,NY,CHEVR,0947A,NY,WH
20,19,NY,CHEVR,0947A,NY,WH
20,19,NY,INTER,0943A,NY,BROWN
20,19,NY,NISSA,0942A,NY,BK
14,19,NY,FORD,0941A,NY,WH
14,19,NY,INTER,0940A,NY,WH
21,62,NY,TOYOT,0938A,K,BK
21,62,NY,TOYOT,0916A,K,BK
14,62,NJ,ACURA,0853A,K,GREY
14,62,NC,KIA,0849A,K,GREY
21,62,NY,GMC,0844A,K,GL
21,62,VA,LEXUS,0840A,K,SILVE
21,62,NY,DODGE,0837A,K,BK
21,62,CT,TOYOT,0833A,K,BLUE
21,62,AL,HONDA,0824A,K,WHITE
21,62,WA,ME/BE,0812A,K,BLACK
21,62,NY,TOYOT,0810A,K,BK
21,62,NJ,NISSA,0807A,K,GREEN
40,62,NY,NISSA,0747A,K,BK
40,62,NY,TOYOT,0744A,K,BK
40,62,GA,DODGE,0732A,K,BLACK
20,62,NY,FORD,0729A,K,GY
21,62,NY,HYUND,0722A,K,BK
21,62,NJ,CHRYS,0713A,K,BLACK
21,62,IL,DODGE,0710A,K,RED
21,62,NY,TOYOT,0649A,K,BK
21,62,MI,NISSA,0643A,K,GREY
21,62,NY,ACURA,0641A,K,BL
21,62,NY,FORD,0641A,K,GY
21,62,NY,TOYOT,0640A,K,WH
20,62,NY,HONDA,0615A,K,GY
20,62,NY,CHRYS,0612A,K,BK
40,62,FL,DODGE,0607A,K,BLUE
14,44,NY,HONDA,0952P,BX,GY
50,44,NY,GMC,0944P,BX,YW
71,44,NY,TOYOT,0935P,BX,BK
19,44,MI,TOYOT,0924P,BX,OTHER
40,44,NY,TOYOT,0903P,BX,WH
20,44,NY,DODGE,0828P,BX,GY
19,46,TX,ACURA,0740P,BX,BLACK
70,49,NY,HONDA,0327P,BX,BK
70,49,NY,HONDA,0239P,BX,RD
71,49,NY,HONDA,0239P,BX,RD
51,49,NY,GMC,0140P,BX,WH
38,49,PA,CHEVR,0116P,BX,WHITE
20,45,NY,HONDA,1252P,BX,BK
38,109,NY,NISSA,0823P,Q,BK
14,109,ON,PORSC,0819P,Q,GREY
14,109,NY,TOYOT,0816P,Q,BK
37,109,NJ,MITSU,0741P,Q,WHITE
38,109,NY,ME/BE,0726P,Q,WH
38,109,PA,VOLKS,0710P,Q,WHITE
14,109,NY,CHEVR,0703P,Q,RD
37,114,NY,NISSA,0506P,Q,WH
38,114,FL,DODGE,0447P,Q,SILVE
20,114,NY,HYUND,0416P,Q,GL
37,114,NY,NISSA,0409P,Q,BR
37,114,NY,ME/BE,0405P,Q,BK
38,114,MA,NS/OT,0248P,Q,BLUE
37,114,NY,ACURA,0233P,Q,BK
71,114,NY,NISSA,0220P,Q,GY
37,114,NY,FORD,0217P,Q,WH
71,114,NY,BMW,0207P,Q,WH
71,114,NY,LEXUS,0137P,Q,GY
38,114,NY,ROVER,0118P,Q,GY
37,114,NY,TOYOT,1249P,Q,GY
70,114,NY,NISSA,1235P,Q,BK
38,114,NJ,ROVER,1230P,Q,BLACK
82,14,MN,FRUEH,0954A,NY,WHITE
31,14,CT,NISSA,0951A,NY,WHITE
82,14,CT,NISSA,0950A,NY,WHITE
69,14,NY,CHEVR,0948A,NY,WHITE
14,14,NY,INTER,0946A,NY,BROWN
14,14,IN,NS/OT,0944A,NY,YELLO
14,14,NY,DODGE,0942A,NY,WHITE
69,14,NY,ISUZU,0939A,NY,OR
31,14,FL,DODGE,0811A,NY,WHITE
10,14,NY,INTER,0806A,NY,WH
14,14,NJ,FORD,0805A,NY,BLACK
31,14,MN,FRUEH,0757A,NY,WHITE
82,14,MN,FRUEH,0756A,NY,WHITE
31,14,NJ,FORD,0752A,NY,WHITE
82,14,NJ,FORD,0751A,NY,WHITE
40,14,NY,CHEVR,0745A,NY,WH
14,14,NY,INTER,0743A,NY,WH
14,14,NY,NS/OT,0741A,NY,BROWN
13,14,NY,NISSA,0740A,NY,YW
19,61,NJ,NS/OT,0612A,K,YELLO
71,61,NY,FORD,0610A,K,BK
71,61,NY,HONDA,0608A,K,GY
20,109,FL,MAZDA,1002A,Q,BLACK
20,109,NY,TOYOT,0854A,Q,GY
14,109,NY,TOYOT,0835A,Q,BK
20,109,NY,NISSA,0818A,Q,BK
20,109,CT,NISSA,0806A,Q,BLACK
71,121,NY,KIA,0444P,R,GY
70,121,NY,KIA,0443P,R,GY
71,121,NY,SATUR,0344P,R,BL
71,121,NY,HONDA,0319P,R,BK
70,121,NY,ME/BE,0300P,R,BK
71,121,NY,HYUND,0241P,R,GY
70,121,NY,SATUR,0210P,R,BL
70,121,NY,FORD,0157P,R,WH
71,121,NY,CHRYS,0144P,R,TN
71,121,NY,HONDA,0123P,R,GY
40,121,NY,HONDA,0122P,R,GY
70,23,NY,JEEP,0801P,NY,BK
38,23,NY,JEEP,0800P,NY,BK
20,28,NY,HONDA,0546P,NY,BK
71,28,NY,ACURA,0413P,NY,BK
71,32,NY,TOYOT,0243P,NY,BL
71,32,NY,MITSU,0241P,NY,BK
19,32,NY,FRUEH,0234P,NY,BROWN
14,32,NY,ACURA,0233P,NY,GL
71,32,NY,ACURA,0232P,NY,GL
71,32,NY,NISSA,0231P,NY,BL
71,32,NY,TOYOT,0229P,NY,GY
14,30,NY,WORKH,0216P,NY,BROWN
24,30,NJ,BMW,0202P,NY,BLUE
24,30,NY,TOYOT,0200P,NY,BR
24,30,GA,NISSA,0157P,NY,RED
20,30,MA,NISSA,0154P,NY,GREY
20,30,NY,HONDA,0152P,NY,WHITE
46,32,CT,BMW,0130P,NY,BLACK
71,28,NY,TOYOT,0110P,NY,BK
14,28,NY,FRUEH,1254P,NY,WHITE
19,115,NY,INTER,1212P,Q,BROWN
37,115,IL,JEEP,1202P,Q,RED
46,115,NJ,FORD,1118A,Q,BLACK
71,115,NY,FORD,1109A,Q,WH
46,115,MD,TOYOT,1105A,Q,RED
69,115,NY,FORD,1052A,Q,WH
38,115,NJ,NISSA,0952A,Q,GREY
46,115,NY,INTER,0945A,Q,BL
38,115,NY,CHEVR,0942A,Q,WHITE
38,115,NY,HYUND,0935A,Q,PR
71,115,NY,FORD,0921A,Q,GY
20,115,NY,HYUND,0859A,Q,GY
21,115,NJ,GMC,0848A,Q,YELLO
21,115,NY,DODGE,0825A,Q,GY
46,19,NY,FRUEH,0236P,NY,GREY
14,19,NY,FRUEH,0204P,NY,WHITE
46,19,NY,FORD,0140P,NY,WH
46,19,NY,GMC,0139P,NY,BL
20,19,NY,FORD,0138P,NY,BL
20,19,NY,FORD,0137P,NY,BLUE
46,19,NY,TOYOT,0133P,NY,GY
46,19,NY,NISSA,0131P,NY,WH
14,19,CT,SAAB,0129P,NY,BLACK
14,19,NY,SAAB,0127P,NY,GY
46,19,NY,KENWO,0123P,NY,WH
46,19,NY,INTER,0120P,NY,GREY
19,23,NJ,ISUZU,0116P,NY,WHITE
46,23,PA,CHEVR,0112P,NY,WHITE
20,23,NY,CHEVR,0107P,NY,GY
71,109,NY,NISSA,0300P,Q,BK
70,109,NY,GMC,0258P,Q,GY
71,109,NY,GMC,0235P,Q,BK
14,109,NY,HONDA,0220P,Q,BL
71,109,NY,HYUND,0205P,Q,BL
71,109,NY,CHEVR,0159P,Q,BL
70,109,NY,DODGE,0155P,Q,WH
71,109,NY,TOYOT,0153P,Q,WH
71,109,NY,GMC,0133P,Q,GR
38,109,NY,DODGE,1253P,Q,WHITE
38,109,NY,FORD,1250P,Q,WHITE
46,23,NY,KENWO,0101P,NY,WH
46,23,NY,INTER,1259P,NY,GREY
48,23,NY,INTER,1256P,NY,GREY
46,23,NY,CHEVR,1252P,NY,WH
46,19,IN,FRUEH,0950A,NY,WHITE
46,19,NY,HIN,0941A,NY,WH
46,19,NY,FORD,0939A,NY,BL
70,19,NY,DODGE,0932A,NY,WH
21,19,NY,FORD,0925A,NY,WH
46,19,MA,FRUEH,0923A,NY,BLUE
21,19,NY,TOYOT,0919A,NY,BL
14,23,NY,NISSA,0852A,NY,GY
46,23,NY,MITSU,0851A,NY,WH
21,23,NJ,GMC,0848A,NY,WHITE
23,115,NY,HONDA,0326P,Q,BK
31,115,VA,TOYOT,0320P,Q,BLACK
37,115,NY,BMW,0309P,Q,BK
38,110,NY,FORD,0214P,Q,YW
38,110,NY,CHEVR,1234P,Q,WHITE
21,110,NY,SUBAR,1158A,Q,GY
21,110,CT,BMW,1155A,Q,RED
21,110,NY,BUICK,1146A,Q,BR
19,1,NY,CHEVR,1230P,NY,GY
7,0,NY,STARC,0148P,QN,YW
20,1,NY,FORD,1219P,NY,BL
37,1,NY,FORD,1136A,NY,WH
17,1,NY,FORD,1132A,NY,WH
84,1,NJ,FRUEH,1125A,NY,GREEN
20,1,NJ,FRUEH,1124A,NY,GREEN
37,1,NY,NISSA,1118A,NY,BLUE
20,1,NJ,DODGE,1114A,NY,BLUE
20,1,CT,NISSA,1110A,NY,WHITE
20,1,CT,ME/BE,1108A,NY,BLACK
20,1,CT,ROVER,1106A,NY,WHITE
18,67,NY,HIN,1108A,K,WH
18,67,TN,FORD,1105A,K,GREY
21,61,NY,LEXUS,0946A,K,WH
21,61,NY,DODGE,0944A,K,RD
21,61,NY,BMW,0943A,K,GY
21,61,NY,FORD,0942A,K,WH
21,61,NC,TOYOT,0940A,K,RED
14,61,FL,ME/BE,0938A,K,GOLD
21,61,NY,TOYOT,0937A,K,BK
54,61,NY,HONDA,0915A,K,RD
71,61,NY,FORD,0911A,K,BL
21,61,NY,FORD,0910A,K,BL
21,61,NY,BMW,0908A,K,WH
21,61,NY,HONDA,0858A,K,GY
21,61,NY,HONDA,0851A,K,GR
21,61,NY,TOYOT,0851A,K,GY
21,61,NY,CADIL,0842A,K,BK
21,61,NY,HONDA,0840A,K,TN
21,61,NY,MINI,0839A,K,WH
21,61,NJ,HONDA,0838A,K,BLUE
21,61,NY,BMW,0755A,K,GY
21,61,NY,TOYOT,0743A,K,WH
21,61,MD,TOYOT,0738A,K,GREY
21,61,NY,NISSA,0737A,K,BK
71,61,NY,ME/BE,0726A,K,WH
51,61,NY,LEXUS,0726A,K,GY
70,61,NY,GMC,0724A,K,BK
51,61,NY,GMC,0724A,K,BK
20,61,NY,GMC,0709A,K,BL/
20,61,NY,BUICK,0707A,K,BR
51,61,NJ,HONDA,0622A,K,BLACK
51,61,NY,CHEVR,0618A,K,WH
20,103,NY,FORD,0607P,Q,WH
24,103,NY,TOYOT,0601P,Q,BK
19,103,VA,HYUND,0511P,Q,RED
38,103,NY,TOYOT,0442P,Q,GR
71,103,NY,JAGUA,0246P,Q,BL
70,103,NY,CHEVR,0242P,Q,WH
71,103,NY,CHEVR,0241P,Q,WH
70,103,NY,CHEVR,0239P,Q,WH
71,103,NY,CHEVR,0225P,Q,BK
37,103,NY,TOYOT,0145P,Q,GY
14,103,NY,TOYOT,0124P,Q,BK
21,110,NY,TOYOT,1141A,Q,BK
38,110,NY,TOYOT,1131A,Q,BK
38,110,NY,FORD,1109A,Q,WH
37,110,NY,HONDA,1046A,Q,BR
40,1,DE,NISSA,0924P,NY,BLACK
71,1,NY,FRUEH,0916P,NY,WH
10,1,NY,FRUEH,0915P,NY,WH
14,1,IN,NS/OT,0912P,NY,WHITE
14,1,IN,MACK,0909P,NY,WHITE
19,1,NJ,NS/OT,0856P,NY,WHITE
19,1,NY,MACK,0855P,NY,WH
13,1,NY,FRUEH,0843P,NY,BROWN
84,1,NJ,HIN,0841P,NY,WHITE
84,1,IL,PETER,0839P,NY,WHITE
14,1,IL,PETER,0838P,NY,WHITE
13,1,FL,TOYOT,0833P,NY,GREY
46,1,NY,DODGE,0832P,NY,WHITE
19,1,NY,MACK,0817P,NY,WH
19,1,NJ,NS/OT,0816P,NY,WHITE
14,1,NY,ISUZU,0808P,NY,WH
71,1,NY,ISUZU,0807P,NY,WH
14,1,NY,ISUZU,0608P,NY,WH
14,1,NJ,FORD,0450P,NY,WHITE
71,1,NY,NISSA,0318P,NY,WH
20,1,NY,NISSA,0318P,NY,WH
20,1,NJ,FORD,0313P,NY,BLUE
20,1,NY,FORD,0312P,NY,WH
14,1,NY,FORD,0221P,NY,WH
14,1,NY,FORD,0220P,NY,WH
70,1,NY,FORD,0215P,NY,BLACK
20,1,NY,FORD,0213P,NY,BLACK
20,1,NY,GMC,0211P,NY,WH
16,1,NY,NISSA,0209P,NY,BK
16,1,NY,FORD,0208P,NY,WH
16,1,NY,NISSA,0208P,NY,GY
16,1,NY,NISSA,0207P,NY,BL
16,1,NY,FORD,0205P,NY,WH
71,1,NY,VESPA,0202P,NY,GREY
20,1,NY,ME/BE,0156P,NY,WH
46,1,NY,UTILI,0152P,NY,WHITE
20,1,NY,FORD,0150P,NY,WH
20,1,NY,FORD,0149P,NY,BK
16,1,NY,FORD,0146P,NY,GY
82,1,NY,FORD,0145P,NY,GY
16,1,AR,FORD,0143P,NY,WHITE
14,1,NY,INTER,0140P,NY,BROWN
14,1,NY,DODGE,0137P,NY,WHITE
48,1,NY,FRUEH,0135P,NY,WHITE
48,1,NY,MITSU,0134P,NY,WH
20,1,NJ,SUBAR,0132P,NY,GREY
20,1,NY,FORD,0124P,NY,WH
20,61,NY,HONDA,0502P,K,GY
14,61,NJ,NISSA,0316P,K,BLACK
71,61,NY,FORD,0303P,K,GY
71,61,NY,PONTI,0301P,K,RD
71,61,NY,FORD,0253P,K,GY
71,61,NY,LEXUS,0153P,K,GY
71,61,NY,TOYOT,0152P,K,BL
70,61,NY,LINCO,0143P,K,GY
71,61,NY,LINCO,0142P,K,GY
71,61,NY,CHEVR,0128P,K,BK
71,61,NY,CHRYS,0123P,K,BL
70,61,NY,NISSA,0120P,K,GY
71,61,NY,HONDA,0110P,K,TN
19,61,NJ,FRUEH,0107P,K,BLACK
50,61,NY,NISSA,0102P,K,GY
71,120,NY,FIAT,0928A,R,BK
71,120,NY,TOYOT,0924A,R,GY
71,120,NY,VOLKS,0910A,R,BK
71,120,NY,ME/BE,0838A,R,GY
71,120,NY,HONDA,0819A,R,GY
71,120,NY,BMW,0812A,R,BK
71,114,NY,SUBAR,1133A,Q,MR
71,114,NY,SATUR,1111A,Q,GL
14,114,NY,HONDA,1010A,Q,GY
21,114,NY,VOLKS,1003A,Q,BK
71,114,NY,TOYOT,0956A,Q,BLUE
14,114,NY,TOYOT,0952A,Q,YW
21,114,FL,KIA,0941A,Q,OTHER
71,114,NY,FORD,0917A,Q,GY
21,114,MA,KIA,0900A,Q,BLACK
21,114,NY,ME/BE,0852A,Q,BK
21,114,NY,FORD,0849A,Q,GY
21,114,NY,CHEVR,0848A,Q,BK
70,114,NY,TOYOT,0843A,Q,TN
21,114,NY,TOYOT,0842A,Q,TN
21,114,NY,TOYOT,0838A,Q,BL
21,114,PA,NISSA,0820A,Q,SILVE
20,114,MD,MITSU,0800A,Q,SILVE
14,114,NC,MERCU,0751A,Q,SILVE
14,108,FL,TOYOT,0641A,Q,SILVE
40,114,FL,HONDA,0630A,Q,SILVE
20,114,NY,JEEP,0623A,Q,GY
71,114,NY,LEXUS,0613A,Q,GY
71,115,NY,FORD,0317P,Q,GY
40,115,NY,FORD,0307P,Q,WH
70,115,NY,TOYOT,0251P,Q,BK
71,115,NY,FORD,0238P,Q,WH
48,115,NY,ACURA,0224P,Q,GY
71,115,NY,WORKH,1256P,Q,GY
71,115,NY,CHRYS,1255P,Q,GY
21,115,NH,HONDA,1240P,Q,SILVE
21,115,NY,HYUND,1236P,Q,BK
21,115,NY,KIA,1230P,Q,GY
21,115,NY,SUZUK,1223P,Q,RD
21,115,GA,CHRYS,1201P,Q,WHITE
21,115,NY,JEEP,1158A,Q,BK
21,115,NY,HONDA,1148A,Q,GY
21,115,NY,FORD,1147A,Q,GY
21,115,FL,MAZDA,1146A,Q,BLACK
21,115,CT,MINI,1137A,Q,GREY
21,115,NY,FORD,1136A,Q,BK
70,115,NY,FORD,1119A,Q,WH
71,115,NY,LEXUS,1117A,Q,BK
71,115,NY,DODGE,1104A,Q,BK
40,115,NY,TOYOT,1043A,Q,WH
71,115,NY,HONDA,1039A,Q,GY
21,115,NJ,MAZDA,1018A,Q,GREY
21,115,NY,ISUZU,1017A,Q,GY
21,115,NY,TOYOT,1012A,Q,GY
21,115,MD,FORD,0808A,Q,BLACK
71,109,NY,HONDA,0512P,Q,RD
71,109,NY,HYUND,0350P,Q,BK
71,109,NY,ME/BE,0345P,Q,BK
71,109,NY,INFIN,0306P,Q,BK
37,109,NY,INFIN,0907P,Q,RD
37,109,NY,HONDA,0828P,Q,GY
38,109,NY,TOYOT,0820P,Q,GY
71,109,NY,LEXUS,0739P,Q,WH
38,109,MA,TOYOT,0735P,Q,GREY
37,109,NY,HONDA,0731P,Q,WH
71,109,NY,GMC,0718P,Q,BK
17,109,PA,ME/BE,0713P,Q,BLACK
71,109,NY,NISSA,0706P,Q,GY
37,114,NY,NISSA,0506P,Q,BL
37,114,NY,TOYOT,0419P,Q,GY
37,114,NY,BMW,0413P,Q,GY
71,114,NY,MAZDA,0410P,Q,GY
17,114,MA,SUBAR,0308P,Q,BLUE
38,114,GA,CHEVR,0247P,Q,WHITE
71,114,NY,MERCU,0239P,Q,BK
14,114,NY,LEXUS,0236P,Q,GY
71,114,NY,TOYOT,0229P,Q,BK
37,114,CT,VOLKS,0211P,Q,GREY
37,114,NY,VOLKS,0206P,Q,GR
37,114,NY,TOYOT,0157P,Q,BK
71,114,NY,TOYOT,0124P,Q,BK
38,114,NY,FRUEH,0117P,Q,WHITE
38,114,NY,HONDA,0106P,Q,BL
37,114,NY,FORD,1233P,Q,BK
70,114,NY,FORD,1228P,Q,GY
46,114,NJ,FRUEH,1223P,Q,GREEN
23,114,NY,TOYOT,1207P,Q,YW
38,114,NY,INFIN,0524P,Q,GY
38,114,NY,ACURA,0522P,Q,BL
20,114,NY,GMC,0420P,Q,BK
19,114,NY,DODGE,0316P,Q,BK
71,114,NY,BUICK,0133P,Q,BK
38,114,NY,TOYOT,1205P,Q,GY
14,1,VA,VOLKS,0401P,NY,GREY
14,1,NY,FORD,0347P,NY,WH
24,1,NY,FORD,0346P,NY,WH
24,1,NY,FORD,0345P,NY,BK
24,1,NJ,FORD,0335P,NY,WHITE
69,1,NY,FORD,0320P,NY,WH
31,1,FL,INFIN,0317P,NY,GREY
14,1,TN,MAZDA,0303P,NY,WHITE
14,1,MO,CHEVR,0254P,NY,GREY
7,0,NY,HIN,0115P,BK,WH
20,1,NJ,HONDA,0240P,NY,WHITE
14,1,NY,FRUEH,0234P,NY,BROWN
4,1,IN,MAZDA,0226P,NY,BLACK
4,1,FL,FORD,0224P,NY,WHITE
4,1,GA,HONDA,0223P,NY,RED
69,1,NY,WORKH,0210P,NY,BROWN
69,1,NY,FORD,0208P,NY,WH
46,1,NY,FORD,0154P,NY,WH
14,1,NY,FRUEH,0146P,NY,BROWN
14,1,MD,CHEVR,0144P,NY,BLACK
14,1,NY,ME/BE,0143P,NY,BK
84,1,NJ,HIN,0129P,NY,WHITE
14,1,NJ,HIN,0127P,NY,WHITE
14,1,NY,FORD,0126P,NY,WH
14,1,NJ,DODGE,0124P,NY,WHITE
14,1,NY,FORD,0122P,NY,WH
14,1,VA,NISSA,0116P,NY,WHITE
71,26,NY,HONDA,0246P,NY,WH
