Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Violation Time,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Law Section,Sub Division,Vehicle Color,Vehicle Year
8632722827,23221JM,NY,COM,01/02/2018,20,VAN,CHEVR,20180708,23,23,23,358194,T103,0107P,NY,O,234,E 86th St,408,d,GY,1990
8631516480,EMN7260,NY,PAS,01/02/2018,71,SUBN,NISSA,20181123,109,109,109,364873,T401,0300P,Q,F,150-17,9th Ave,408,j6,BK,2011
8631516478,BDK3068,NY,PAS,01/02/2018,70,SUBN,GMC,20171231,109,109,109,364873,T401,0258P,Q,I,N,9th Ave,408,j3,GY,2002
8631516466,FYW7011,NY,PAS,01/02/2018,71,SUBN,GMC,20190611,109,109,109,364873,T401,0235P,Q,F,145-85,9th Ave,408,j6,BK,0
8631516442,DUC4914,NY,PAS,01/02/2018,14,SUBN,HONDA,20190419,109,109,109,364873,T401,0220P,Q,I,E,152nd St,408,c,BL,2015
8631516430,END4236,NY,PAS,01/02/2018,71,4DSD,HYUND,20191111,109,109,109,364873,T401,0205P,Q,F,149-20,7th Ave,408,j6,BL,2003
8631516417,EVR3356,NY,PAS,01/02/2018,71,SUBN,CHEVR,20191218,109,109,109,364873,T401,0159P,Q,F,7-28,152nd St,408,j6,BL,2010
8631516405,FTT7944,NY,PAS,01/02/2018,70,SUBN,DODGE,20171205,109,109,109,364873,T401,0155P,Q,F,150-37,10th Ave,408,j3,WH,2017
8631516399,DXZ1018,NY,PAS,01/02/2018,71,4DSD,TOYOT,20190409,109,109,109,364873,T401,0153P,Q,I,S,10th Ave,408,j6,WH,0
8631516387,44881MH,NY,COM,01/02/2018,71,VAN,GMC,20191130,109,109,109,364873,T401,0133P,Q,F,150-24,10th Ave,408,j6,GR,0
8631516314,30626MK,NY,COM,01/02/2018,38,UTIL,DODGE,88880088,109,109,109,364873,T401,1253P,Q,F,150-06,14th Ave,408,h1,WHITE,2017
8631516302,43230JY,NY,COM,01/02/2018,38,UTIL,FORD,88880088,109,109,109,364873,T401,1250P,Q,O,150-43,14th Ave,408,h1,WHITE,2008
8632722803,88442MG,NY,COM,01/02/2018,46,DELV,KENWO,20181231,23,23,23,358194,T103,0101P,NY,O,1737,2nd Ave,408,F1,WH,2016
8632722797,94905JA,NY,COM,01/02/2018,46,DELV,INTER,88880088,23,23,23,358194,T103,1259P,NY,O,1779,2nd Ave,408,F1,GREY,2001
8632722785,63470JM,NY,COM,01/02/2018,48,VAN,INTER,88880088,23,23,23,358194,T103,1256P,NY,O,1819,2nd Ave,408,e9,GREY,1995
8632722773,61023MH,NY,COM,01/02/2018,46,VAN,CHEVR,20191027,23,23,23,358194,T103,1252P,NY,F,1974A,2nd Ave,408,F1,WH,2004
8632722750,2686686,IN,PAS,01/02/2018,46,TRAV,FRUEH,88880088,19,19,19,358194,T103,0950A,NY,F,1636,3rd Ave,408,F1,WHITE,0
8632722736,22817MK,NY,COM,01/02/2018,46,VAN,HIN,20180531,19,19,19,358194,T103,0941A,NY,F,1105,Park Ave,408,F1,WH,2006
8632722724,50159MC,NY,COM,01/02/2018,46,VAN,FORD,20181031,19,19,19,358194,T103,0939A,NY,F,1110,Park Ave,408,F1,BL,2012
8632722700,88331MC,NY,COM,01/02/2018,70,VAN,DODGE,20171231,19,19,19,358194,T103,0932A,NY,F,66,E 91st St,408,j3,WH,2014
8632722682,75836MH,NY,COM,01/02/2018,21,VAN,FORD,20180630,19,19,19,358194,T103,0925A,NY,O,63,E 92nd St,408,d1,WH,2016
8632722670,99709,MA,APP,01/02/2018,46,DELV,FRUEH,20180688,19,19,19,358194,T103,0923A,NY,F,1155,Park Ave,408,F1,BLUE,0
8632722657,91171,NY,MED,01/02/2018,21,4DSD,TOYOT,20181209,19,19,19,358194,T103,0919A,NY,F,124,E 92nd St,408,d1,BL,2007
8632722610,55875JX,NY,COM,01/02/2018,14,VAN,NISSA,20180331,23,23,23,358194,T103,0852A,NY,O,1387,Madison Ave,408,c,GY,2014
8632722608,68077JZ,NY,COM,01/02/2018,46,REFG,MITSU,20180131,23,23,23,358194,T103,0851A,NY,O,1392,Madison Ave,408,F1,WH,2010
8632722591,XFMG18,NJ,PAS,01/02/2018,21,VAN,GMC,88880088,23,23,23,358194,T103,0848A,NY,F,38,E 98th St,408,d1,WHITE,0
8631714835,ESJ1630,NY,PAS,01/02/2018,23,SUBN,HONDA,20190505,115,115,115,363032,T401,0326P,Q,F,82-05,Roosevelt Ave,408,d2,BK,2009
8631714823,VUB5976,VA,PAS,01/02/2018,31,SUBN,TOYOT,20190188,115,115,115,363032,T401,0320P,Q,O,37-16,82nd St,408,l3,BLACK,0
8631714811,GRG9987,NY,PAS,01/02/2018,37,4DSD,BMW,20180730,115,115,115,363032,T401,0309P,Q,F,77-11,37th Ave,408,h1,BK,2014
8631714800,9D16H,NY,OMT,01/02/2018,38,TAXI,FORD,20180331,110,110,110,363032,T401,0214P,Q,F,74-22,Broadway,408,h1,YW,2011
8631714770,26401ML,NY,COM,01/02/2018,38,VAN,CHEVR,88880088,110,110,110,363032,T401,1234P,Q,F,82-23,Broadway,408,h1,WHITE,2017
8631714720,EMY1981,NY,PAS,01/02/2018,21,SUBN,SUBAR,20181116,110,110,110,363032,T401,1158A,Q,F,50-09,90th St,408,d1,GY,2014
8631714707,AB48528,CT,PAS,01/02/2018,21,2DSD,BMW,20180088,110,110,110,363032,T401,1155A,Q,F,87-20,50th Ave,408,d1,RED,0
8631714665,FZA6565,NY,PAS,01/02/2018,21,4DSD,BUICK,20180624,110,110,110,363032,T401,1146A,Q,O,84-33,Corona Ave,408,d1,BR,2002
8634505820,EVE5843,NY,PAS,01/02/2018,19,SUBN,CHEVR,20180202,1,1,1,362546,T105,1230P,NY,F,330,Hudson St,408,c3,GY,2013
5100207632,21086SH,NY,SCL,01/02/2018,7,SUBN,STARC,0,,0,0,0,,0148P,QN,,,NORTHERN BLVD (E/B),1111,D,YW,2015
8634505807,25052MG,NY,COM,01/02/2018,20,PICK,FORD,20180930,1,1,1,362546,T105,1219P,NY,O,9,Vandam St,408,d,BL,2017
8634505789,83431MB,NY,COM,01/02/2018,37,VAN,FORD,20191130,1,1,1,362546,T105,1136A,NY,F,170,Varick St,408,h1,WH,2012
8634505777,68850MJ,NY,COM,01/02/2018,17,VAN,FORD,20190829,1,1,1,362546,T105,1132A,NY,I,N,Vandam St,408,c4,WH,2011
8634505765,AT384U,NJ,PAS,01/02/2018,84,DELV,FRUEH,88880088,1,1,1,362546,T105,1125A,NY,O,260,Spring St,408,k7,GREEN,0
8634505753,AT384U,NJ,PAS,01/02/2018,20,DELV,FRUEH,88880088,1,1,1,362546,T105,1124A,NY,O,260,Spring St,408,d,GREEN,0
8634505741,FDB7575,NY,PAS,01/02/2018,37,4DSD,NISSA,20180808,1,1,1,362546,T105,1118A,NY,F,287,Spring St,408,h1,BLUE,2008
8634505730,ZGJ51K,NJ,PAS,01/02/2018,20,2DSD,DODGE,88880088,1,1,1,362546,T105,1114A,NY,O,300,Spring St,408,d,BLUE,0
8634505728,AB12622,CT,COM,01/02/2018,20,VAN,NISSA,20180088,1,1,1,362546,T105,1110A,NY,O,22,Renwick St,408,d,WHITE,0
8634505716,C087043,CT,CMB,01/02/2018,20,VAN,ME/BE,20180088,1,1,1,362546,T105,1108A,NY,O,22,Renwick St,408,d,BLACK,0
8634505704,AL04284,CT,PAS,01/02/2018,20,SUBN,ROVER,20180088,1,1,1,362546,T105,1106A,NY,I,W,Renwick St,408,d,WHITE,0
8633765860,25599MD,NY,COM,01/02/2018,18,DELV,HIN,20180531,67,67,67,364935,T302,1108A,K,O,888,Utica Ave,408,f4,WH,2014
8633765858,899XMV,TN,PAS,01/02/2018,18,4DSD,FORD,20180588,67,67,67,364935,T302,1105A,K,O,819,Utica Ave,408,f4,GREY,0
8633765846,AUC7524,NY,PAS,01/02/2018,21,4DSD,LEXUS,20190619,61,61,61,364935,T302,0946A,K,F,1985,E 15th St,408,d1,WH,1998
8633765822,56280MJ,NY,COM,01/02/2018,21,VAN,DODGE,20180930,61,61,61,364935,T302,0944A,K,F,1949,E 14th St,408,d1,RD,2015
8633765810,FEX1516,NY,PAS,01/02/2018,21,2DSD,BMW,20181128,61,61,61,364935,T302,0943A,K,F,1949,E 14th St,408,d1,GY,2017
8633765809,43544MK,NY,COM,01/02/2018,21,VAN,FORD,20190516,61,61,61,364935,T302,0942A,K,F,1933,E 14th St,408,d1,WH,2006
8633765792,ELS7027,NC,PAS,01/02/2018,21,SUBN,TOYOT,20180688,61,61,61,364935,T302,0940A,K,F,1921,E 14th St,408,d1,RED,0
8633765780,PI952C,FL,PAS,01/02/2018,14,SUBN,ME/BE,20180488,61,61,61,364935,T302,0938A,K,O,1844,E 14th St,408,c,GOLD,0
8633765779,T717579C,NY,OMT,01/02/2018,21,4DSD,TOYOT,20180131,61,61,61,364935,T302,0937A,K,O,1814,E 14th St,408,d1,BK,2014
8633765743,T730502C,NY,OMT,01/02/2018,54,SUBN,HONDA,20181231,61,61,61,364935,T302,0915A,K,I,N,Kings Hwy,408,c,RD,2017
8633765718,FYX7469,NY,PAS,01/02/2018,71,SUBN,FORD,20180903,61,61,61,364935,T302,0911A,K,F,1685,E 15th St,408,j6,BL,2002
8633765706,FYX7469,NY,PAS,01/02/2018,21,SUBN,FORD,20180903,61,61,61,364935,T302,0910A,K,F,1685,E 15th St,408,d1,BL,2002
8633765688,DVN8121,NY,PAS,01/02/2018,21,SUBN,BMW,20190205,61,61,61,364935,T302,0908A,K,F,1685,E 15th St,408,d1,WH,2007
8633765640,DRR8278,NY,PAS,01/02/2018,21,4DSD,HONDA,20180530,61,61,61,364935,T302,0858A,K,F,1753,E 16th St,408,d1,GY,2006
8633765597,FBG2885,NY,PAS,01/02/2018,21,SUBN,HONDA,20180613,61,61,61,364935,T302,0851A,K,F,1723,E 17th St,408,d1,GR,2010
8633765585,ECD6043,NY,PAS,01/02/2018,21,SUBN,TOYOT,20190810,61,61,61,364935,T302,0851A,K,F,1723,E 17th St,408,d1,GY,2007
8633765550,EAW8942,NY,PAS,01/02/2018,21,SUBN,CADIL,20191016,61,61,61,364935,T302,0842A,K,F,1679,E 19th St,408,d1,BK,2004
8633765548,FPS1786,NY,PAS,01/02/2018,21,SUBN,HONDA,20191103,61,61,61,364935,T302,0840A,K,F,1741,E 19th St,408,d1,TN,2009
8633765536,FPR2646,NY,PAS,01/02/2018,21,SUBN,MINI,20191130,61,61,61,364935,T302,0839A,K,F,1773,E 19th St,408,d1,WH,2012
8633765524,N52HCY,NJ,PAS,01/02/2018,21,2DSD,HONDA,88880088,61,61,61,364935,T302,0838A,K,F,1773,E 19th St,408,d1,BLUE,0
8633765494,AMF8172,NY,PAS,01/02/2018,21,4DSD,BMW,20190526,61,61,61,364935,T302,0755A,K,F,1111,Kings Hwy,408,d1,GY,2016
8633765482,T706690C,NY,OMT,01/02/2018,21,4DSD,TOYOT,20180731,61,61,61,364935,T302,0743A,K,F,1885,McDonald Ave,408,d1,WH,2015
8633765469,T396830,MD,PAS,01/02/2018,21,4DSD,TOYOT,88880088,61,61,61,364935,T302,0738A,K,F,1915,McDonald Ave,408,d1,GREY,0
8633765457,T735825C,NY,OMT,01/02/2018,21,4DSD,NISSA,20180331,61,61,61,364935,T302,0737A,K,F,1915,McDonald Ave,408,d1,BK,2017
8633765410,FXC9276,NY,PAS,01/02/2018,71,SUBN,ME/BE,20180228,61,61,61,364935,T302,0726A,K,F,2490,McDonald Ave,408,j6,WH,2011
8633765408,DSE2273,NY,PAS,01/02/2018,51,SUBN,LEXUS,20180727,61,61,61,364935,T302,0726A,K,F,2490,McDonald Ave,408,e3,GY,2004
8633765391,CFA3178,NY,PAS,01/02/2018,70,PICK,GMC,20171203,61,61,61,364935,T302,0724A,K,F,2495,McDonald Ave,408,j3,BK,2016
8633765380,CFA3178,NY,PAS,01/02/2018,51,PICK,GMC,20171203,61,61,61,364935,T302,0724A,K,F,2495,McDonald Ave,408,e3,BK,2016
8633765342,BPE4756,NY,PAS,01/02/2018,20,SUBN,GMC,20180613,61,61,61,364935,T302,0709A,K,O,2416,West St,408,d,BL/,2002
8633765317,FCZ4469,NY,PAS,01/02/2018,20,2DSD,BUICK,20181005,61,61,61,364935,T302,0707A,K,O,2422,West St,408,d,BR,1977
8633765251,YWD36P,NJ,PAS,01/02/2018,51,2DSD,HONDA,88880088,61,61,61,364935,T302,0622A,K,F,2260,McDonald Ave,408,e3,BLACK,0
8633765214,4HOVUSE,NY,SRF,01/02/2018,51,4DSD,CHEVR,20180629,61,61,61,364935,T302,0618A,K,I,S,McDonald Ave,408,e3,WH,2015
8631763640,33458MB,NY,COM,01/02/2018,20,VAN,FORD,20181130,103,103,103,363071,T402,0607P,Q,F,92-13,165th St,408,d,WH,2015
8631763639,T747477C,NY,OMT,01/02/2018,24,SUBN,TOYOT,20180930,103,103,103,363071,T402,0601P,Q,O,92-47,165th St,408,d5,BK,2017
8631763597,VMH3347,VA,PAS,01/02/2018,19,2DSD,HYUND,20181288,103,103,103,363071,T402,0511P,Q,O,90-27,Parsons Blvd,408,c3,RED,0
8631763573,BMB6025,NY,PAS,01/02/2018,38,4DSD,TOYOT,20180709,103,103,103,363071,T402,0442P,Q,F,90-28,161st St,408,h1,GR,2005
8631763550,EKA8360,NY,PAS,01/02/2018,71,4DSD,JAGUA,20180729,103,103,103,363071,T402,0246P,Q,F,171-04,Jamaica Ave,408,j6,BL,2009
8631763548,28599ME,NY,COM,01/02/2018,70,VAN,CHEVR,20171130,103,103,103,363071,T402,0242P,Q,F,171-15,Jamaica Ave,408,j3,WH,2014
8631763536,52274MG,NY,COM,01/02/2018,71,VAN,CHEVR,20170430,103,103,103,363071,T402,0241P,Q,F,171-13,Jamaica Ave,408,j6,WH,2015
8631763524,52274MG,NY,COM,01/02/2018,70,VAN,CHEVR,20170430,103,103,103,363071,T402,0239P,Q,F,171-13,Jamaica Ave,408,j3,WH,2015
8631763494,T636551C,NY,OMT,01/02/2018,71,SUBN,CHEVR,20180930,103,103,103,363071,T402,0225P,Q,F,168-15,Jamaica Ave,408,j6,BK,2016
8631763482,FAV5802,NY,PAS,01/02/2018,37,SUBN,TOYOT,20180427,103,103,103,363071,T402,0145P,Q,I,N,Archer Ave,408,h1,GY,2011
8631763457,T671504C,NY,OMT,01/02/2018,14,4DSD,TOYOT,20180228,103,103,103,363071,T402,0124P,Q,F,92-17,Guy R Brewer Blvd,408,c,BK,2014
8631714641,T703331C,NY,OMT,01/02/2018,21,4DSD,TOYOT,20180430,110,110,110,363032,T401,1141A,Q,F,81-68,Dongan Ave,408,d1,BK,2016
8631714616,T527004C,NY,OMT,01/02/2018,38,4DSD,TOYOT,20180228,110,110,110,363032,T401,1131A,Q,F,83-07,Broadway,408,h1,BK,2014
8631714598,12213ME,NY,COM,01/02/2018,38,VAN,FORD,20190930,110,110,110,363032,T401,1109A,Q,F,82-69,Broadway,408,h1,WH,2006
8631714550,T752106C,NY,OMT,01/02/2018,37,4DSD,HONDA,20180731,110,110,110,363032,T401,1046A,Q,F,40-28,82nd St,408,h1,BR,2017
8633954618,PC207263,DE,PAS,01/02/2018,40,SUBN,NISSA,20190188,1,1,1,357338,T105,0924P,NY,O,290,Washington St,408,e2,BLACK,0
8633954606,57715PC,NY,IRP,01/02/2018,71,TRAC,FRUEH,20180331,1,1,1,357338,T105,0916P,NY,F,150,Broadway,408,j6,WH,2017
8633954590,57715PC,NY,IRP,01/02/2018,10,TRAC,FRUEH,20180331,1,1,1,357338,T105,0915P,NY,F,150,Broadway,408,b,WH,2017
8633954588,P265484,IN,PAS,01/02/2018,14,TRLR,NS/OT,20180088,1,1,1,357338,T105,0912P,NY,I,S,Vesey St,408,c,WHITE,0
8633954576,2411463,IN,PAS,01/02/2018,14,TRLR,MACK,20180088,1,1,1,357338,T105,0909P,NY,I,S,Vesey St,408,c,WHITE,0
8633954564,TMC69F,NJ,PAS,01/02/2018,19,TRLR,NS/OT,88880088,1,1,1,357338,T105,0856P,NY,F,38,Park Row,408,c3,WHITE,0
8633954552,93740PA,NY,IRP,01/02/2018,19,TRAC,MACK,20180930,1,1,1,357338,T105,0855P,NY,F,38,Park Row,408,c3,WH,0
8633954540,92735JU,NY,COM,01/02/2018,13,VAN,FRUEH,88880088,1,1,1,357338,T105,0843P,NY,F,46,William St,408,c2,BROWN,2006
8633954539,XFEK94,NJ,PAS,01/02/2018,84,DELV,HIN,20180088,1,1,1,357338,T105,0841P,NY,F,52,William St,408,k7,WHITE,0
8633954527,P955052,IL,PAS,01/02/2018,84,DELV,PETER,20180088,1,1,1,357338,T105,0839P,NY,O,41-45,Pine St,408,k7,WHITE,0
8633954515,P955052,IL,PAS,01/02/2018,14,DELV,PETER,20180088,1,1,1,357338,T105,0838P,NY,O,41-45,Pine St,408,c,WHITE,0
8633954503,694YEX,FL,PAS,01/02/2018,13,SUBN,TOYOT,20180688,1,1,1,357338,T105,0833P,NY,O,77-101,Liberty St,408,c2,GREY,0
8633954497,21507MC,NY,COM,01/02/2018,46,VAN,DODGE,88880088,1,1,1,357338,T105,0832P,NY,F,77-101,Liberty St,408,F1,WHITE,2006
8633954473,93740PA,NY,IRP,01/02/2018,19,TRAC,MACK,20180930,1,1,1,357338,T105,0817P,NY,F,233,Broadway,408,c3,WH,0
8633954461,TMC69F,NJ,PAS,01/02/2018,19,TRLR,NS/OT,88880088,1,1,1,357338,T105,0816P,NY,F,233,Broadway,408,c3,WHITE,0
8633954450,63633MB,NY,COM,01/02/2018,14,REFG,ISUZU,20180131,1,1,1,357338,T105,0808P,NY,I,S,Spruce St,408,c,WH,2012
8633954448,63633MB,NY,COM,01/02/2018,71,REFG,ISUZU,20180131,1,1,1,357338,T105,0807P,NY,I,S,Spruce St,408,j6,WH,2012
8633954436,33181MB,NY,COM,01/02/2018,14,REFG,ISUZU,20181231,1,1,1,357338,T105,0608P,NY,F,5,Beekman St,408,c,WH,2013
8633954412,XEGS45,NJ,PAS,01/02/2018,14,VAN,FORD,20180088,1,1,1,357338,T105,0450P,NY,F,8,Spruce St,408,c,WHITE,0
8633954394,37702MH,NY,COM,01/02/2018,71,VAN,NISSA,20180131,1,1,1,357338,T105,0318P,NY,F,24,Vestry St,408,j6,WH,2016
8633954382,37702MH,NY,COM,01/02/2018,20,VAN,NISSA,20180131,1,1,1,357338,T105,0318P,NY,F,24,Vestry St,408,d,WH,2016
8633954370,XFCT51,NJ,PAS,01/02/2018,20,SUBN,FORD,20180088,1,1,1,357338,T105,0313P,NY,F,2,Renwick St,408,d,BLUE,0
8633954369,54464MK,NY,COM,01/02/2018,20,VAN,FORD,20191130,1,1,1,357338,T105,0312P,NY,F,31,Renwick St,408,d,WH,2017
8633954357,20036MH,NY,COM,01/02/2018,14,VAN,FORD,20190731,1,1,1,357338,T105,0221P,NY,I,S,Desbrosses St,408,c,WH,2015
8633954345,25345MJ,NY,COM,01/02/2018,14,VAN,FORD,20180430,1,1,1,357338,T105,0220P,NY,I,S,Desbrosses St,408,c,WH,2016
8633954333,21725ML,NY,COM,01/02/2018,70,VAN,FORD,20171221,1,1,1,357338,T105,0215P,NY,F,457,Washington St,408,j3,BLACK,2017
8633954321,21725ML,NY,COM,01/02/2018,20,VAN,FORD,20171221,1,1,1,357338,T105,0213P,NY,F,457,Washington St,408,d,BLACK,2017
8633954310,77597MJ,NY,COM,01/02/2018,20,VAN,GMC,20190228,1,1,1,357338,T105,0211P,NY,F,472,Greenwich St,408,d,WH,2003
8633954308,17373MD,NY,COM,01/02/2018,16,VAN,NISSA,20190131,1,1,1,357338,T105,0209P,NY,F,511,Canal St,408,k2,BK,2013
8633954291,38081MH,NY,COM,01/02/2018,16,VAN,FORD,20190930,1,1,1,357338,T105,0208P,NY,F,511,Canal St,408,k2,WH,2015
8633954280,51364MG,NY,COM,01/02/2018,16,VAN,NISSA,20190430,1,1,1,357338,T105,0208P,NY,F,511,Canal St,408,k2,GY,2011
8633954278,44555MD,NY,COM,01/02/2018,16,VAN,NISSA,20190228,1,1,1,357338,T105,0207P,NY,F,511,Canal St,408,k2,BL,2012
8633954266,36385MK,NY,COM,01/02/2018,16,VAN,FORD,20191031,1,1,1,357338,T105,0205P,NY,O,506,Canal St,408,k2,WH,2017
8633954242,10RZ24,NY,MOT,01/02/2018,71,MCY,VESPA,20180430,1,1,1,357338,T105,0202P,NY,F,504,Greenwich St,408,j6,GREY,0
8633954230,77725MJ,NY,COM,01/02/2018,20,VAN,ME/BE,20181031,1,1,1,357338,T105,0156P,NY,F,75,Vandam St,408,d,WH,2016
8633954217,83145ME,NY,COM,01/02/2018,46,DELV,UTILI,88880088,1,1,1,357338,T105,0152P,NY,F,150,Varick St,408,F1,WHITE,2007
8633954205,48396ME,NY,COM,01/02/2018,20,VAN,FORD,20180228,1,1,1,357338,T105,0150P,NY,F,38,Vandam St,408,d,WH,2013
8633954199,10414MA,NY,COM,01/02/2018,20,VAN,FORD,20190430,1,1,1,357338,T105,0149P,NY,F,38,Vandam St,408,d,BK,2011
8633954187,47828MK,NY,COM,01/02/2018,16,PICK,FORD,20190602,1,1,1,357338,T105,0146P,NY,I,S,Dominick St,408,k2,GY,2016
8633954175,47828MK,NY,COM,01/02/2018,82,PICK,FORD,20190602,1,1,1,357338,T105,0145P,NY,I,S,Dominick St,408,k1,GY,2016
8633954163,708VSY,AR,PAS,01/02/2018,16,PICK,FORD,20180588,1,1,1,357338,T105,0143P,NY,F,38,Dominick St,408,k2,WHITE,0
8633954151,28566MH,NY,COM,01/02/2018,14,VAN,INTER,88880088,1,1,1,357338,T105,0140P,NY,O,38,Dominick St,408,c,BROWN,2016
8633954138,19111MB,NY,COM,01/02/2018,14,VAN,DODGE,88880088,1,1,1,357338,T105,0137P,NY,I,N,Dominick St,408,c,WHITE,2013
8633954126,31379MG,NY,COM,01/02/2018,48,DELV,FRUEH,88880088,1,1,1,357338,T105,0135P,NY,F,261,Hudson St,408,e9,WHITE,2006
8633954114,38091MJ,NY,COM,01/02/2018,48,DELV,MITSU,20180831,1,1,1,357338,T105,0134P,NY,F,289,Hudson St,408,e9,WH,1999
8633954102,S57JEJ,NJ,PAS,01/02/2018,20,SUBN,SUBAR,88880088,1,1,1,357338,T105,0132P,NY,O,300,Spring St,408,d,GREY,0
8633954096,29747MK,NY,COM,01/02/2018,20,VAN,FORD,20190731,1,1,1,357338,T105,0124P,NY,F,457,Washington St,408,d,WH,2016
8632374199,DYJ6725,NY,PAS,01/02/2018,20,SUBN,HONDA,20190316,61,61,61,363034,T302,0502P,K,O,1723,E 12th St,408,d,GY,2004
8632374140,V65GTG,NJ,PAS,01/02/2018,14,4DSD,NISSA,88880088,61,61,61,363034,T302,0316P,K,I,S,Shore Pky,408,c,BLACK,0
8632374138,BDN5039,NY,PAS,01/02/2018,71,2DSD,FORD,20180328,61,61,61,363034,T302,0303P,K,F,2830,Haring St,408,j6,GY,2002
8632374126,DMR5158,NY,PAS,01/02/2018,71,4DSD,PONTI,20191227,61,61,61,363034,T302,0301P,K,F,2820,Haring St,408,j6,RD,1990
8632374102,FMD8537,NY,PAS,01/02/2018,71,SUBN,FORD,20190805,61,61,61,363034,T302,0253P,K,O,2832,Brown St,408,j6,GY,2004
8632374060,658,NY,VAS,01/02/2018,71,SUBN,LEXUS,20180505,61,61,61,363034,T302,0153P,K,F,1620,Madison Pl,408,j6,GY,2015
8632374059,FYD3380,NY,PAS,01/02/2018,71,4DSD,TOYOT,20180607,61,61,61,363034,T302,0152P,K,F,1616,Madison Pl,408,j6,BL,2011
8632374023,DHP1960,NY,PAS,01/02/2018,70,SUBN,LINCO,20171231,61,61,61,363034,T302,0143P,K,F,3006,Marine Pky,408,j3,GY,2006
8632374011,DHP1960,NY,PAS,01/02/2018,71,SUBN,LINCO,20171231,61,61,61,363034,T302,0142P,K,F,3006,Marine Pky,408,j6,GY,2006
8632373973,T701455C,NY,OMT,01/02/2018,71,SUBN,CHEVR,20180930,61,61,61,363034,T302,0128P,K,F,1858,E 31st St,408,j6,BK,2015
8632373961,ENF3794,NY,PAS,01/02/2018,71,SUBN,CHRYS,20181008,61,61,61,363034,T302,0123P,K,F,1813,E 32nd St,408,j6,BL,2006
8632373950,AXJ8261,NY,PAS,01/02/2018,70,4DSD,NISSA,20171228,61,61,61,363034,T302,0120P,K,F,1757,E 32nd St,408,j3,GY,2005
8632373948,FPJ7892,NY,PAS,01/02/2018,71,4DSD,HONDA,20190803,61,61,61,363034,T302,0110P,K,F,1672,E 32nd St,408,j6,TN,2004
8632373936,AT739L,NJ,PAS,01/02/2018,19,T/CR,FRUEH,88880088,61,61,61,363034,T302,0107P,K,F,2801,Nostrand Ave,408,c3,BLACK,0
8632373924,BG471H,NY,PAS,01/02/2018,50,4DSD,NISSA,20190920,61,61,61,363034,T302,0102P,K,I,W,E 31st St,408,e5,GY,2016
8632125928,FWH4959,NY,PAS,01/02/2018,71,4DSD,FIAT,20180112,120,120,120,354173,T303,0928A,R,F,184,Hart Blvd,408,j6,BK,2012
8632125916,SNOWSURF,NY,SRF,01/02/2018,71,SUBN,TOYOT,20181021,120,120,120,354173,T303,0924A,R,F,177,Silver Lake Rd,408,j6,GY,2001
8632125904,CVJ5602,NY,PAS,01/02/2018,71,4DSD,VOLKS,20180318,120,120,120,354173,T303,0910A,R,O,235,Forest Ave,408,j6,BK,2017
8632125874,EEG3172,NY,PAS,01/02/2018,71,4DSD,ME/BE,20200110,120,120,120,354173,T303,0838A,R,F,115,Silver Lake Rd,408,j6,GY,2015
8632125850,ES523H,NY,PAS,01/02/2018,71,2DSD,HONDA,20180521,120,120,120,354173,T303,0819A,R,F,40,Henderson Ave,408,j6,GY,2012
8632125837,FPY1916,NY,PAS,01/02/2018,71,SUBN,BMW,20190611,120,120,120,354173,T303,0812A,R,F,104,Cassidy Pl,408,j6,BK,2016
8635003032,FDS8181,NY,PAS,01/02/2018,71,4DSD,SUBAR,20180823,114,114,114,365870,T401,1133A,Q,F,24-05,19th St,408,j6,MR,2001
8635003020,FFL8339,NY,PAS,01/02/2018,71,SUBN,SATUR,20181022,114,114,114,365870,T401,1111A,Q,I,W,Shore Blvd,408,j6,GL,2008
8635003019,CAJ2640,NY,PAS,01/02/2018,14,4DSD,HONDA,20180930,114,114,114,365870,T401,1010A,Q,I,W,19th St,408,c,GY,2003
8635003007,T748619C,NY,OMT,01/02/2018,21,4DSD,VOLKS,20180531,114,114,114,365870,T401,1003A,Q,I,E,21st St,408,d1,BK,2015
8635002994,EBB4052,NY,PAS,01/02/2018,71,4DSD,TOYOT,20190619,114,114,114,365870,T401,0956A,Q,F,28-13,14th St,408,j6,BLUE,2006
8635002982,5H36A,NY,OMT,01/02/2018,14,TAXI,TOYOT,20180228,114,114,114,365870,T401,0952A,Q,O,14-22,30th Ave,408,c,YW,2013
8635002969,204LAK,FL,PAS,01/02/2018,21,4DSD,KIA,20180688,114,114,114,365870,T401,0941A,Q,I,S,28th Ave,408,d1,OTHER,0
8635002921,DGR4810,NY,PAS,01/02/2018,71,SUBN,FORD,20190711,114,114,114,365870,T401,0917A,Q,O,24-29,19th St,408,j6,GY,2012
8635002891,5BS832,MA,PAS,01/02/2018,21,SUBN,KIA,20190288,114,114,114,365870,T401,0900A,Q,O,26-36,29th St,408,d1,BLACK,0
8635002878,CWX3106,NY,PAS,01/02/2018,21,4DSD,ME/BE,20180606,114,114,114,365870,T401,0852A,Q,F,25-18,Newtown Ave,408,d1,BK,1995
